,SCINAME,COMNAME,SVSPP,CRUISE6,CRUISE,STRATUM,TOW,STATION,STATUS_CODE,ID,STATYPE,HAUL,GEARCOND,SHG,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,TOGA,AREA,SVVESSEL,CRUNUM,SVGEAR,BEGIN_EST_TOWDATE,BEING_EST_TOWDATE,BEGIN_GMT_TOWDATE,BEGIN_GMT_TOWDATE_1,EST_YEAR,EST_MONTH,EST_DAY,EST_JULIAN_DAY,EST_TIME,GMT_YEAR,GMT_MONTH,GMT_DAY,GMT_JULIAN_DAY,GMT_TIME,TOWDUR,SETDEPTH,ENDDEPTH,MINDEPTH,MAXDEPTH,AVGDEPTH,BEGEKVLOG,ENDEKVLOG,BEGLAT,BEGLON,ENDLAT,ENDLON,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,LORS1,LORE1,LORS2,LORE2,CABLE,PITCH,HEADING,COURSE,RPM,DOPDISTB,DOPDISTW,DESSPEED,GEARID,DOORID,OTHGEAR,AIRTEMP,CLOUD,BAROPRESS,WINDDIR,WINDSP,WEATHER,WAVEHGT,SWELLDIR,SWELLHGT,BKTTEMP,TRASHAMT,TRASHSHL,TRASHBIO,TRASHSUB,XBT,SURFTEMP,SURFSALIN,BOTTEMP,BOTSALIN,FULD,NO_DETAIL_SVSPP,BOTSPEED,WATCH_CHIEF_COMMENTS,STATION_COMMENTS,HABITAT_COMMENTS,EXPCATCHNUM,EXPCATCHWT,SCIENTIFIC_NAME
4136,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03230,3.0,117.0,10.0,202304032300030117,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4.0,10.0,09/24/2023 23:28:02,09/24/2023 23:48:05,09/25/2023 04:28:02,09/25/2023 04:48:05,2023.0,9.0,24.0,2460212.0,23:28:02,2023.0,9.0,25.0,2460213.0,04:28:02,20.05,23.0,24.0,23.0,24.0,23.0,,,3908.99,7421.78,3908.44,7422.81,39.149833,-74.363,39.140667,-74.380167, , , , ,,,229.7,230.0,,1.106,,, , , ,,,,211.6,11.2,,,,,,,,,, ,20.1,31.529,20.08,31.566,,,3.3,,2nd streaming was mistake,,37.0,1.84,Prionotus carolinus (northern searobin)
4137,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03230,2.0,118.0,10.0,202304032300020118,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4.0,10.0,09/25/2023 01:10:16,09/25/2023 01:30:18,09/25/2023 06:10:16,09/25/2023 06:30:18,2023.0,9.0,25.0,2460213.0,01:10:16,2023.0,9.0,25.0,2460213.0,06:10:16,20.02,21.0,21.0,20.0,23.0,22.0,,,3910.45,7428.62,3909.84,7427.66,39.174167,-74.477,39.164,-74.461, , , , ,,,111.0,114.0,,1.121,,, , , ,,,,248.2,7.6,,,,,,,,,, ,20.68,30.518,20.54,30.9,,,3.4,,,,367.0,24.193,Prionotus carolinus (northern searobin)
4138,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03200,1.0,119.0,10.0,202304032000010119,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4.0,10.0,09/25/2023 04:26:57,09/25/2023 04:46:59,09/25/2023 09:26:57,09/25/2023 09:46:59,2023.0,9.0,25.0,2460213.0,04:26:57,2023.0,9.0,25.0,2460213.0,09:26:57,20.02,22.0,21.0,21.0,22.0,22.0,,,3923.37,7408.91,3922.44,7409.38,39.3895,-74.1485,39.374,-74.156333, , , , ,,,186.5,181.0,,1.1,,, , , ,,,,218.3,3.1,,,,,,,,,, ,20.12,31.273,20.05,31.554,,,3.3,,,,253.0,18.566,Prionotus carolinus (northern searobin)
4139,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03200,2.0,120.0,10.0,202304032000020120,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4.0,10.0,09/25/2023 06:39:29,09/25/2023 06:59:28,09/25/2023 11:39:29,09/25/2023 11:59:28,2023.0,9.0,25.0,2460213.0,06:39:29,2023.0,9.0,25.0,2460213.0,11:39:29,19.99,28.0,28.0,28.0,29.0,29.0,,,3916.21,7410.06,3916.6,7408.91,39.270167,-74.167667,39.276667,-74.1485, , , , ,,,59.1,71.0,,1.093,,, , , ,,,,205.6,4.8,,,,,,,,,, ,20.0,31.488,20.03,31.644,,,3.3,,net on deck 1210,,110.0,12.155,Prionotus carolinus (northern searobin)
4140,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01730,1.0,121.0,10.0,202304017300010121,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,614.0,HB,4.0,10.0,09/25/2023 08:05:27,09/25/2023 08:25:26,09/25/2023 13:05:27,09/25/2023 13:25:26,2023.0,9.0,25.0,2460213.0,08:05:27,2023.0,9.0,25.0,2460213.0,13:05:27,19.99,28.0,30.0,28.0,30.0,28.0,,,3916.51,7402.82,3916.78,7401.61,39.275167,-74.047,39.279667,-74.026833, , , , ,,,65.0,68.0,,1.073,,, , , ,,,,226.8,3.6,,,,,,,,,, ,19.93,31.725,20.08,31.898,,,3.2,,,,122.0,9.027,Prionotus carolinus (northern searobin)
4141,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01730,2.0,122.0,10.0,202304017300020122,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,615.0,HB,4.0,10.0,09/25/2023 09:37:27,09/25/2023 09:57:27,09/25/2023 14:37:27,09/25/2023 14:57:27,2023.0,9.0,25.0,2460213.0,09:37:27,2023.0,9.0,25.0,2460213.0,14:37:27,20.0,38.0,40.0,38.0,40.0,39.0,,,3918.25,7353.31,3918.51,7352.09,39.304167,-73.8885,39.3085,-73.868167, , , , ,,,63.7,71.0,,1.075,,, , , ,,,,248.2,2.3,,,,,,,,,, ,19.66,32.174,19.53,32.535,,,3.2,,,,423.0,30.626,Prionotus carolinus (northern searobin)
4142,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01730,6.0,123.0,10.0,202304017300060123,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,615.0,HB,4.0,10.0,09/25/2023 11:54:08,09/25/2023 12:14:09,09/25/2023 16:54:08,09/25/2023 17:14:09,2023.0,9.0,25.0,2460213.0,11:54:08,2023.0,9.0,25.0,2460213.0,16:54:08,20.03,50.0,50.0,49.0,51.0,50.0,,,3915.68,7335.06,3916.13,7333.9,39.261333,-73.584333,39.268833,-73.565, , , , ,,,80.3,92.0,,1.124,,, , , ,,,,267.9,2.7,,,,,,,,,, ,19.14,32.387,13.56,32.373,,,3.4,,,,6.0,0.34,Prionotus carolinus (northern searobin)
4143,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01730,5.0,124.0,10.0,202304017300050124,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,615.0,HB,4.0,10.0,09/25/2023 14:03:38,09/25/2023 14:23:41,09/25/2023 19:03:38,09/25/2023 19:23:41,2023.0,9.0,25.0,2460213.0,14:03:38,2023.0,9.0,25.0,2460213.0,19:03:38,20.06,37.0,36.0,35.0,38.0,37.0,,,3923.83,7346.6,3923.98,7348.02,39.397167,-73.776667,39.399667,-73.800333, , , , ,,,284.7,268.0,,1.168,,, , , ,,,,23.5,8.1,,,,,,,,,, ,19.89,32.564,19.4,32.659,,,3.5,,,,375.0,29.449,Prionotus carolinus (northern searobin)
4144,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03200,4.0,125.0,10.0,202304032000040125,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,615.0,HB,4.0,10.0,09/25/2023 16:45:52,09/25/2023 17:05:54,09/25/2023 21:45:52,09/25/2023 22:05:54,2023.0,9.0,25.0,2460213.0,16:45:52,2023.0,9.0,25.0,2460213.0,21:45:52,20.02,26.0,27.0,26.0,27.0,27.0,,,3927.68,7358.5,3928.43,7357.71,39.461333,-73.975,39.473833,-73.961833, , , , ,,,32.6,39.0,,1.106,,, , , ,,,,48.9,15.6,,,,,,,,,, ,19.43,32.055,19.33,32.108,,,3.3,,,,4.0,0.254,Prionotus carolinus (northern searobin)
4145,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03020,1.0,127.0,10.0,202304030200010127,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,539.0,HB,4.0,10.0,10/05/2023 16:44:19,10/05/2023 17:04:16,10/05/2023 21:44:19,10/05/2023 22:04:16,2023.0,10.0,5.0,2460223.0,16:44:19,2023.0,10.0,5.0,2460223.0,21:44:19,19.95,37.0,38.0,37.0,39.0,38.0,,,4105.26,7137.62,4104.98,7136.34,41.087667,-71.627,41.083,-71.605667, , , , ,,,101.9,104.0,,1.098,,, , , ,,,,101.3,7.3,,,,,,,,,, ,17.74,31.537,16.28,31.708,,,3.3,,,,60.0,9.06,Prionotus carolinus (northern searobin)
4146,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03450,2.0,128.0,10.0,202304034500020128,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,539.0,HB,4.0,10.0,10/05/2023 23:03:43,10/05/2023 23:23:41,10/06/2023 04:03:43,10/06/2023 04:23:41,2023.0,10.0,5.0,2460223.0,23:03:43,2023.0,10.0,6.0,2460224.0,04:03:43,19.97,31.0,29.0,29.0,31.0,30.0,,,4107.98,7131.04,4108.26,7129.8,41.133,-71.517333,41.137667,-71.496667, , , , ,,,74.1,73.0,,1.07,,, , , ,,,,136.2,7.8,,,,,,,,,, ,18.25,31.102,16.78,31.543,,,3.2,,,,432.0,71.973,Prionotus carolinus (northern searobin)
4147,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03450,1.0,129.0,10.0,202304034500010129,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,539.0,HB,4.0,10.0,10/06/2023 00:50:51,10/06/2023 01:10:47,10/06/2023 05:50:51,10/06/2023 06:10:47,2023.0,10.0,6.0,2460224.0,00:50:51,2023.0,10.0,6.0,2460224.0,05:50:51,19.94,38.0,41.0,38.0,41.0,40.0,,,4113.91,7131.44,4112.99,7131.01,41.231833,-71.524,41.2165,-71.516833, , , , ,,,168.1,180.0,,1.073,,, , , ,,,,102.9,10.1,,,,,,,,,, ,,,,,,,3.2,,cowbell opened during stream; reset,,41.0,4.581,Prionotus carolinus (northern searobin)
4148,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03020,2.0,130.0,10.0,202304030200020130,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,611.0,HB,4.0,10.0,10/06/2023 03:27:55,10/06/2023 03:47:56,10/06/2023 08:27:55,10/06/2023 08:47:56,2023.0,10.0,6.0,2460224.0,03:27:55,2023.0,10.0,6.0,2460224.0,08:27:55,20.01,41.0,39.0,39.0,41.0,40.0,,,4104.87,7143.29,4103.91,7143.01,41.081167,-71.7215,41.065167,-71.716833, , , , ,,,165.6,170.0,,1.051,,, , , ,,,,61.0,5.6,,,,,,,,,, ,,,,,,,3.2,,,,419.0,33.342,Prionotus carolinus (northern searobin)
4149,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01050,5.0,131.0,10.0,202304010500050131,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,2.0,Event Button Press Multiple x,1112.0,539.0,HB,4.0,10.0,10/06/2023 06:38:47,10/06/2023 06:58:50,10/06/2023 11:38:47,10/06/2023 11:58:50,2023.0,10.0,6.0,2460224.0,06:38:47,2023.0,10.0,6.0,2460224.0,11:38:47,20.04,46.0,46.0,45.0,47.0,46.0,,,4058.34,7125.16,4058.2,7123.91,40.972333,-71.419333,40.97,-71.3985, , , , ,,,100.8,96.0,,1.007,,, , , ,,,,135.5,12.8,,,,,,,,,, ,17.23,31.712,15.05,32.075,,,3.0,,start trawl did not take on 1st press. should be the same time though,,8.0,1.225,Prionotus carolinus (northern searobin)
4150,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01050,2.0,132.0,10.0,202304010500020132,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,537.0,HB,4.0,10.0,10/06/2023 08:37:59,10/06/2023 08:57:57,10/06/2023 13:37:59,10/06/2023 13:57:57,2023.0,10.0,6.0,2460224.0,08:37:59,2023.0,10.0,6.0,2460224.0,13:37:59,19.95,55.0,56.0,55.0,57.0,56.0,,,4055.93,7116.79,4054.98,7116.52,40.932167,-71.279833,40.916333,-71.275333, , , , ,,,160.5,163.0,,1.051,,, , , ,,,,103.5,12.3,,,,,,,,,, ,16.61,32.017,13.54,32.257,,,3.2,,,,6.0,1.24,Prionotus carolinus (northern searobin)
4151,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01060,4.0,136.0,10.0,202304010600040136,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/06/2023 21:58:52,10/06/2023 22:18:55,10/07/2023 02:58:52,10/07/2023 03:18:55,2023.0,10.0,6.0,2460224.0,21:58:52,2023.0,10.0,7.0,2460225.0,02:58:52,20.05,57.0,57.0,57.0,58.0,57.0,,,4029.21,7208.32,4029.15,7207.01,40.486833,-72.138667,40.485833,-72.116833, , , , ,,,100.5,100.0,,1.037,,, , , ,,,,92.7,11.4,,,,,,,,,, ,17.54,32.13,12.87,32.408,,,3.1,,,,2.0,0.46,Prionotus carolinus (northern searobin)
4152,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01060,5.0,137.0,10.0,202304010600050137,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/06/2023 23:29:59,10/06/2023 23:49:57,10/07/2023 04:29:59,10/07/2023 04:49:57,2023.0,10.0,6.0,2460224.0,23:29:59,2023.0,10.0,7.0,2460225.0,04:29:59,19.97,59.0,59.0,59.0,60.0,59.0,,,4032.12,7202.49,4032.46,7201.28,40.535333,-72.0415,40.541,-72.021333, , , , ,,,78.7,68.0,,1.072,,, , , ,,,,103.9,10.9,,,,,,,,,, ,17.62,31.949,13.97,32.36,,,3.2,,,,156.0,27.791,Prionotus carolinus (northern searobin)
4153,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01050,1.0,138.0,10.0,202304010500010138,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 01:34:53,10/07/2023 01:54:51,10/07/2023 06:34:53,10/07/2023 06:54:51,2023.0,10.0,7.0,2460225.0,01:34:53,2023.0,10.0,7.0,2460225.0,06:34:53,19.97,54.0,55.0,53.0,55.0,54.0,,,4042.89,7151.69,4042.94,7150.43,40.714833,-71.8615,40.715667,-71.8405, , , , ,,,87.6,78.0,,0.975,,, , , ,,,,86.9,13.0,,,,,,,,,, ,17.31,31.871,16.59,32.23,,,2.9,,,,560.0,88.721,Prionotus carolinus (northern searobin)
4154,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03020,3.0,139.0,10.0,202304030200030139,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 04:22:05,10/07/2023 04:42:06,10/07/2023 09:22:05,10/07/2023 09:42:06,2023.0,10.0,7.0,2460225.0,04:22:05,2023.0,10.0,7.0,2460225.0,09:22:05,20.0,22.0,23.0,22.0,24.0,23.0,,,4059.2,7154.05,4059.51,7152.83,40.986667,-71.900833,40.991833,-71.8805, , , , ,,,82.2,78.0,,1.076,,, , , ,,,,85.9,12.9,,,,,,,,,, ,18.34,30.582,18.24,30.68,,,3.2,,,,10.0,1.76,Prionotus carolinus (northern searobin)
4155,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03050,3.0,140.0,10.0,202304030500030140,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 06:41:02,10/07/2023 07:01:01,10/07/2023 11:41:02,10/07/2023 12:01:01,2023.0,10.0,7.0,2460225.0,06:41:02,2023.0,10.0,7.0,2460225.0,11:41:02,19.99,27.0,27.0,25.0,28.0,27.0,,,4055.71,7204.18,4055.61,7202.85,40.9285,-72.069667,40.926833,-72.0475, , , , ,,,85.3,103.0,,1.064,,, , , ,,,,92.2,13.2,,,,,,,,,, ,17.95,30.962,17.84,31.382,,,3.2,,,,4.0,0.7,Prionotus carolinus (northern searobin)
4156,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03050,2.0,141.0,10.0,202304030500020141,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 08:47:56,10/07/2023 09:07:56,10/07/2023 13:47:56,10/07/2023 14:07:56,2023.0,10.0,7.0,2460225.0,08:47:56,2023.0,10.0,7.0,2460225.0,13:47:56,20.0,25.0,25.0,24.0,26.0,25.0,,,4051.02,7219.19,4050.91,7217.96,40.850333,-72.319833,40.8485,-72.299333, , , , ,,,96.5,84.0,,0.98,,, , , ,,,,103.6,12.1,,,,,,,,,, ,18.72,31.085,18.12,31.191,,,2.9,,net on deck 1415,,10.0,1.251,Prionotus carolinus (northern searobin)
4157,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03050,1.0,142.0,10.0,202304030500010142,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 09:58:52,10/07/2023 10:18:51,10/07/2023 14:58:52,10/07/2023 15:18:51,2023.0,10.0,7.0,2460225.0,09:58:52,2023.0,10.0,7.0,2460225.0,14:58:52,19.98,26.0,28.0,25.0,28.0,27.0,,,4049.96,7221.29,4049.87,7220.03,40.832667,-72.354833,40.831167,-72.333833, , , , ,,,102.9,102.0,,0.994,,, , , ,,,,78.7,9.4,,,,,,,,,, ,18.49,31.132,18.26,31.2,,,3.0,,,,1.0,0.249,Prionotus carolinus (northern searobin)
4158,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03080,1.0,143.0,10.0,202304030800010143,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 12:00:53,10/07/2023 12:20:54,10/07/2023 17:00:53,10/07/2023 17:20:54,2023.0,10.0,7.0,2460225.0,12:00:53,2023.0,10.0,7.0,2460225.0,17:00:53,20.03,26.0,29.0,26.0,29.0,28.0,,,4046.84,7231.03,4046.72,7229.73,40.780667,-72.517167,40.778667,-72.4955, , , , ,,,114.0,120.0,,1.047,,, , , ,,,,101.6,12.4,,,,,,,,,, ,18.38,31.322,17.93,31.394,,,3.1,,,,1.0,0.051,Prionotus carolinus (northern searobin)
4159,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01010,1.0,144.0,10.0,202304010100010144,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,613.0,HB,4.0,10.0,10/07/2023 13:29:04,10/07/2023 13:49:05,10/07/2023 18:29:04,10/07/2023 18:49:05,2023.0,10.0,7.0,2460225.0,13:29:04,2023.0,10.0,7.0,2460225.0,18:29:04,20.02,35.0,35.0,35.0,36.0,35.0,,,4042.28,7231.37,4041.35,7230.94,40.704667,-72.522833,40.689167,-72.515667, , , , ,,,166.6,171.0,,1.075,,, , , ,,,,90.8,10.8,,,,,,,,,, ,18.22,31.459,17.18,31.693,,,3.2,,,,79.0,9.631,Prionotus carolinus (northern searobin)
4160,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03080,4.0,145.0,10.0,202304030800040145,1.0,4.0,7.0,147.0,1.0,"RANDOM, within 1nm radius",4.0,Blck WO Diff >10m; Acquisition Code Value = 4,2.0,"Minor, small holes or tears in webbing",4.0,DS < 25% data acq.,1424.0,613.0,HB,4.0,10.0,10/07/2023 18:00:09,10/07/2023 18:20:08,10/07/2023 23:00:09,10/07/2023 23:20:08,2023.0,10.0,7.0,2460225.0,18:00:09,2023.0,10.0,7.0,2460225.0,23:00:09,19.98,24.0,24.0,23.0,24.0,24.0,,,4036.21,7259.16,4036.31,7257.89,40.6035,-72.986,40.605167,-72.964833, , , , ,,,69.1,83.0,,1.007,,, , , ,,,,319.9,18.0,,,,,,,,,, ,18.82,30.88,17.6,31.613,,,3.0,,cowbell opened on first attempt; reset,,50.0,6.662,Prionotus carolinus (northern searobin)
4161,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03080,3.0,146.0,10.0,202304030800030146,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",3.0,Acquisition Code Value = 4,1.0,No damage/malfunction,4.0,HGT < 25% data acq.,1314.0,612.0,HB,4.0,10.0,10/07/2023 19:47:31,10/07/2023 20:07:31,10/08/2023 00:47:31,10/08/2023 01:07:31,2023.0,10.0,7.0,2460225.0,19:47:31,2023.0,10.0,8.0,2460226.0,00:47:31,20.01,23.0,24.0,21.0,24.0,23.0,,,4036.89,7300.93,4037.1,7302.2,40.614833,-73.0155,40.618333,-73.036667, , , , ,,,285.4,276.0,,1.062,,, , , ,,,,302.6,24.9,,,,,,,,,, ,18.84,31.24,17.85,31.499,,,3.2,,,,16.0,1.962,Prionotus carolinus (northern searobin)
4162,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03140,3.0,147.0,10.0,202304031400030147,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,612.0,HB,4.0,10.0,10/08/2023 01:09:05,10/08/2023 01:29:03,10/08/2023 06:09:05,10/08/2023 06:29:03,2023.0,10.0,8.0,2460226.0,01:09:05,2023.0,10.0,8.0,2460226.0,06:09:05,19.96,25.0,26.0,25.0,26.0,26.0,,,4028.6,7342.89,4028.97,7344.03,40.476667,-73.714833,40.482833,-73.733833, , , , ,,,286.2,277.0,,1.055,,, , , ,,,,275.8,20.0,,,,,,,,,, ,18.65,30.841,18.5,31.799,,,3.2,,,,29.0,0.848,Prionotus carolinus (northern searobin)
4163,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03140,2.0,148.0,10.0,202304031400020148,1.0,1.0,1.0,111.0,1.0,"RANDOM,outside 1nm within 3nm",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,612.0,HB,4.0,10.0,10/08/2023 05:54:56,10/08/2023 06:14:56,10/08/2023 10:54:56,10/08/2023 11:14:56,2023.0,10.0,8.0,2460226.0,05:54:56,2023.0,10.0,8.0,2460226.0,10:54:56,20.0,29.0,27.0,27.0,29.0,28.0,,,4028.11,7345.64,4028.35,7346.89,40.4685,-73.760667,40.4725,-73.7815, , , , ,,,283.2,286.0,,1.068,,, , , ,,,,264.5,27.6,,,,,,,,,, ,18.54,30.696,18.43,31.76,,,3.2,moved to 3 mile ring due to vessel traffic,,,12.0,0.232,Prionotus carolinus (northern searobin)
4164,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,03140,1.0,149.0,10.0,202304031400010149,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,612.0,HB,4.0,10.0,10/08/2023 08:52:40,10/08/2023 09:12:42,10/08/2023 13:52:40,10/08/2023 14:12:42,2023.0,10.0,8.0,2460226.0,08:52:40,2023.0,10.0,8.0,2460226.0,13:52:40,20.03,26.0,24.0,24.0,26.0,25.0,,,4011.93,7350.21,4011.75,7351.47,40.198833,-73.836833,40.195833,-73.857833, , , , ,,,260.9,263.0,,1.045,,, , , ,,,,267.2,13.1,,,,,,,,,, ,18.46,31.104,18.51,32.209,,,3.1,,,,119.0,12.951,Prionotus carolinus (northern searobin)
4165,PRIONOTUS CAROLINUS,NORTHERN SEAROBIN,171,202304.0,202304.0,01010,4.0,150.0,10.0,202304010100040150,1.0,1.0,1.0,111.0,1.0,"RANDOM, within 1nm radius",1.0,GOOD PERFORMANCE,1.0,No damage/malfunction,1.0,No Data Acq. Errors,1111.0,612.0,HB,4.0,10.0,10/08/2023 11:08:57,10/08/2023 11:28:59,10/08/2023 16:08:57,10/08/2023 16:28:59,2023.0,10.0,8.0,2460226.0,11:08:57,2023.0,10.0,8.0,2460226.0,16:08:57,20.04,39.0,37.0,37.0,39.0,38.0,,,4011.84,7335.48,4011.85,7336.76,40.197333,-73.591333,40.1975,-73.612667, , , , ,,,251.7,249.0,,1.055,,, , , ,,,,264.7,15.7,,,,,,,,,, ,18.47,32.009,18.65,32.328,,,3.2,,,,30.0,3.32,Prionotus carolinus (northern searobin)
